Timestamp,Load
01/18/2022 08:00,706
01/18/2022 09:00,739
01/18/2022 10:00,746
01/18/2022 11:00,732
01/18/2022 12:00,752
01/18/2022 13:00,773
01/18/2022 14:00,759
01/18/2022 15:00,745
01/18/2022 16:00,715
01/18/2022 17:00,693
01/18/2022 18:00,666
01/18/2022 19:00,648
01/18/2022 20:00,639
01/18/2022 21:00,627
01/18/2022 22:00,589
01/18/2022 23:00,570
01/19/2022 00:00,572
01/19/2022 01:00,550
01/19/2022 02:00,535
01/19/2022 03:00,535
01/19/2022 04:00,545
01/19/2022 05:00,558
01/19/2022 06:00,588
01/19/2022 07:00,650
01/19/2022 08:00,725
01/19/2022 09:00,763
01/19/2022 10:00,767
01/19/2022 11:00,757
01/19/2022 12:00,774
01/19/2022 13:00,802
01/19/2022 14:00,773
01/19/2022 15:00,769
01/19/2022 16:00,760
01/19/2022 17:00,717
01/19/2022 18:00,696
01/19/2022 19:00,677
01/19/2022 20:00,662
01/19/2022 21:00,644
01/19/2022 22:00,619
01/19/2022 23:00,599
01/20/2022 00:00,580
01/20/2022 01:00,570
01/20/2022 02:00,558
01/20/2022 03:00,552
01/20/2022 04:00,557
01/20/2022 05:00,553
01/20/2022 06:00,590
01/20/2022 07:00,652
01/20/2022 08:00,728
01/20/2022 09:00,762
01/20/2022 10:00,768
01/20/2022 11:00,757
01/20/2022 12:00,771
01/20/2022 13:00,795
01/20/2022 14:00,790
01/20/2022 15:00,779
01/20/2022 16:00,733
01/20/2022 17:00,716
01/20/2022 18:00,688
01/20/2022 19:00,670
01/20/2022 20:00,658
01/20/2022 21:00,640
01/20/2022 22:00,621
01/20/2022 23:00,609
01/21/2022 00:00,595
01/21/2022 01:00,578
01/21/2022 02:00,570
01/21/2022 03:00,565
01/21/2022 04:00,555
01/21/2022 05:00,566
01/21/2022 06:00,592
01/21/2022 07:00,616
01/21/2022 08:00,675
01/21/2022 09:00,701
01/21/2022 10:00,758
01/21/2022 11:00,741
01/21/2022 12:00,748
01/21/2022 13:00,776
01/21/2022 14:00,771
01/21/2022 15:00,741
01/21/2022 16:00,728
01/21/2022 17:00,712
01/21/2022 18:00,695
01/21/2022 19:00,678
01/21/2022 20:00,668
01/21/2022 21:00,655
01/21/2022 22:00,639
01/21/2022 23:00,616
01/22/2022 00:00,601
01/22/2022 01:00,594
01/22/2022 02:00,576
01/22/2022 03:00,567
01/22/2022 04:00,560
01/22/2022 05:00,558
01/22/2022 06:00,576
01/22/2022 07:00,629
01/22/2022 08:00,695
01/22/2022 09:00,724
01/22/2022 10:00,741
01/22/2022 11:00,725
01/22/2022 12:00,743
01/22/2022 13:00,763
01/22/2022 14:00,745
01/22/2022 15:00,729
01/22/2022 16:00,694
01/22/2022 17:00,698
01/22/2022 18:00,674
01/22/2022 19:00,665
01/22/2022 20:00,648
01/22/2022 21:00,642
01/22/2022 22:00,627
01/22/2022 23:00,611
01/23/2022 00:00,594
01/23/2022 01:00,589
01/23/2022 02:00,570
01/23/2022 03:00,568
01/23/2022 04:00,563
01/23/2022 05:00,549
01/23/2022 06:00,555
01/23/2022 07:00,574
01/23/2022 08:00,592
01/23/2022 09:00,619
01/23/2022 10:00,644
01/23/2022 11:00,644
01/23/2022 12:00,648
01/23/2022 13:00,643
01/23/2022 14:00,659
01/23/2022 15:00,660
01/23/2022 16:00,650
01/23/2022 17:00,644
01/23/2022 18:00,636
01/23/2022 19:00,617
01/23/2022 20:00,616
01/23/2022 21:00,600
01/23/2022 22:00,590
01/23/2022 23:00,576
01/24/2022 00:00,564
01/24/2022 01:00,557
01/24/2022 02:00,539
01/24/2022 03:00,539
01/24/2022 04:00,544
01/24/2022 05:00,559
01/24/2022 06:00,596
01/24/2022 07:00,657
01/24/2022 08:00,715
01/24/2022 09:00,755
01/24/2022 10:00,758
01/24/2022 11:00,742
01/24/2022 12:00,757
01/24/2022 13:00,784
01/24/2022 14:00,781
01/24/2022 15:00,764
01/24/2022 16:00,733
01/24/2022 17:00,722
01/24/2022 18:00,685
01/24/2022 19:00,677
01/24/2022 20:00,653
01/24/2022 21:00,629
01/24/2022 22:00,617
01/24/2022 23:00,603
01/25/2022 00:00,586
01/25/2022 01:00,579
01/25/2022 02:00,569
01/25/2022 03:00,564
01/25/2022 04:00,568
01/25/2022 05:00,573
01/25/2022 06:00,602
01/25/2022 07:00,653
01/25/2022 08:00,729
01/25/2022 09:00,759
01/25/2022 10:00,756
01/25/2022 11:00,720
01/25/2022 12:00,723
01/25/2022 13:00,730
01/25/2022 14:00,727
01/25/2022 15:00,719
01/25/2022 16:00,703
01/25/2022 17:00,700
01/25/2022 18:00,668
01/25/2022 19:00,650
01/25/2022 20:00,629
01/25/2022 21:00,608
01/25/2022 22:00,586
01/25/2022 23:00,567
01/26/2022 00:00,548
01/26/2022 01:00,534
01/26/2022 02:00,531
01/26/2022 03:00,527
01/26/2022 04:00,526
01/26/2022 05:00,543
01/26/2022 06:00,575
01/26/2022 07:00,546
01/26/2022 08:00,683
01/26/2022 09:00,744
01/26/2022 10:00,765
01/26/2022 11:00,765
01/26/2022 12:00,778
01/26/2022 13:00,815
01/26/2022 14:00,806
01/26/2022 15:00,783
01/26/2022 16:00,744
01/26/2022 17:00,735
01/26/2022 18:00,711
01/26/2022 19:00,696
01/26/2022 20:00,686
01/26/2022 21:00,679
01/26/2022 22:00,661
01/26/2022 23:00,642
01/27/2022 00:00,631
01/27/2022 01:00,624
01/27/2022 02:00,611
01/27/2022 03:00,601
01/27/2022 04:00,605
01/27/2022 05:00,614
01/27/2022 06:00,639
01/27/2022 07:00,705
01/27/2022 08:00,791
01/27/2022 09:00,826
01/27/2022 10:00,838
01/27/2022 11:00,822
01/27/2022 12:00,834
01/27/2022 13:00,871
01/27/2022 14:00,854
01/27/2022 15:00,838
01/27/2022 16:00,792
01/27/2022 17:00,772
01/27/2022 18:00,745
01/27/2022 19:00,737
01/27/2022 20:00,724
01/27/2022 21:00,703
01/27/2022 22:00,684
01/27/2022 23:00,659
01/28/2022 00:00,645
01/28/2022 01:00,632
01/28/2022 02:00,617
01/28/2022 03:00,608
01/28/2022 04:00,604
01/28/2022 05:00,612
01/28/2022 06:00,640
01/28/2022 07:00,709
01/28/2022 08:00,789
01/28/2022 09:00,817
01/28/2022 10:00,830
01/28/2022 11:00,816
01/28/2022 12:00,838
01/28/2022 13:00,866
01/28/2022 14:00,855
01/28/2022 15:00,832
01/28/2022 16:00,787
01/28/2022 17:00,771
01/28/2022 18:00,755
01/28/2022 19:00,737
01/28/2022 20:00,728
01/28/2022 21:00,713
01/28/2022 22:00,696
01/28/2022 23:00,675
01/29/2022 00:00,660
01/29/2022 01:00,644
01/29/2022 02:00,630
01/29/2022 03:00,618
01/29/2022 04:00,609
01/29/2022 05:00,608
01/29/2022 06:00,627
01/29/2022 07:00,682
01/29/2022 08:00,731
01/29/2022 09:00,720
01/29/2022 10:00,747
01/29/2022 11:00,738
01/29/2022 12:00,753
01/29/2022 13:00,770
01/29/2022 14:00,761
01/29/2022 15:00,744
01/29/2022 16:00,701
01/29/2022 17:00,693
01/29/2022 18:00,699
01/29/2022 19:00,686
01/29/2022 20:00,687
01/29/2022 21:00,677
01/29/2022 22:00,660
01/29/2022 23:00,637
01/30/2022 00:00,623
01/30/2022 01:00,607
01/30/2022 02:00,594
01/30/2022 03:00,581
01/30/2022 04:00,573
01/30/2022 05:00,558
01/30/2022 06:00,536
01/30/2022 07:00,584
01/30/2022 08:00,620
01/30/2022 09:00,652
01/30/2022 10:00,672
01/30/2022 11:00,675
01/30/2022 12:00,681
01/30/2022 13:00,682
01/30/2022 14:00,685
01/30/2022 15:00,675
01/30/2022 16:00,658
01/30/2022 17:00,669
01/30/2022 18:00,666
01/30/2022 19:00,664
01/30/2022 20:00,657
01/30/2022 21:00,648
01/30/2022 22:00,631
01/30/2022 23:00,611
01/31/2022 00:00,593
01/31/2022 01:00,581
01/31/2022 02:00,562
01/31/2022 03:00,558
01/31/2022 04:00,560
01/31/2022 05:00,567
01/31/2022 06:00,594
01/31/2022 07:00,657
01/31/2022 08:00,760
01/31/2022 09:00,789
01/31/2022 10:00,800
01/31/2022 11:00,795
01/31/2022 12:00,810
01/31/2022 13:00,801
01/31/2022 14:00,821
01/31/2022 15:00,811
01/31/2022 16:00,790
01/31/2022 17:00,754
01/31/2022 18:00,733
01/31/2022 19:00,721
01/31/2022 20:00,720
01/31/2022 21:00,695
01/31/2022 22:00,684
01/31/2022 23:00,660
02/01/2022 0:00,645
02/01/2022 1:00,630
02/01/2022 2:00,614
02/01/2022 3:00,608
02/01/2022 4:00,600
02/01/2022 5:00,601
02/01/2022 6:00,615
02/01/2022 7:00,653
02/01/2022 8:00,707
02/01/2022 9:00,734
02/01/2022 10:00,766
02/01/2022 11:00,757
02/01/2022 12:00,768
02/01/2022 13:00,790
02/01/2022 14:00,775
02/01/2022 15:00,762
02/01/2022 16:00,736
02/01/2022 17:00,737
02/01/2022 18:00,723
02/01/2022 19:00,712
02/01/2022 20:00,709
02/01/2022 21:00,697
02/01/2022 22:00,681
02/01/2022 23:00,655
02/02/2022 0:00,639
02/02/2022 1:00,624
02/02/2022 2:00,611
02/02/2022 3:00,599
02/02/2022 4:00,599
02/02/2022 5:00,611
02/02/2022 6:00,634
02/02/2022 7:00,705
02/02/2022 8:00,782
02/02/2022 9:00,796
02/02/2022 10:00,780
02/02/2022 11:00,780
02/02/2022 12:00,809
02/02/2022 13:00,826
02/02/2022 14:00,816
02/02/2022 15:00,815
02/02/2022 16:00,774
02/02/2022 17:00,754
02/02/2022 18:00,732
02/02/2022 19:00,718
